32036
1057	1004
1058	1128
1058	1129
1058	1130
1058	1131
1058	1132
1057	1133
1057	1134
1057	1135
1057	1136
1057	1137
1057	1138
1057	1139
1057	1140
1057	1141
1057	1142
1056	1143
1056	1144
1056	1145
1056	1146
1056	1147
1056	1148
1056	1149
1056	1150
1055	1151
1056	1152
1055	1153
1056	1154
1056	1155
1055	1156
1055	1157
1055	1158
1055	1159
1055	1160
1055	1161
1055	1162
1064	1120
1055	1163
1055	1164
1054	1165
1054	1166
1054	1167
1054	1168
1054	1169
1054	1170
1054	1171
1054	1172
1054	1173
1054	1174
1054	1175
1065	1185
1059	1064
1057	1186
1056	1187
1058	1188
1055	1189
1054	1190
1063	1191
1060	1169
1176	1192
1176	1178
1176	1193
1176	1194
1176	1195
1176	1196
1176	1197
1176	1198
1184	1199
1184	1200
1181	937
1184	1201
1184	1202
1184	1203
1181	935
1184	1204
1184	1205
1184	1206
1180	935
1184	1207
1184	1208
1184	1209
1181	1210
1181	1211
1181	1212
1181	1213
1181	1214
1181	1215
1181	1216
1181	1217
1178	1187
1181	1218
1178	1166
1180	1219
1180	1220
1180	1221
1180	1222
1177	1003
1177	1075
1177	173
1177	1131
1177	1080
1177	1130
1177	174
1177	948
1180	1223
1180	1224
1180	1225
1180	1226
1180	1227
1180	1228
1178	1229
1178	1230
1178	1231
1178	1232
1178	1233
1178	1234
1178	1235
1178	1236
1177	1237
1177	1238
1176	1241
1177	1250
1178	1251
1249	1213
1181	1252
1184	1253
1180	1254
1178	1255
1248	1220
1177	1256
1176	1257
1249	1258
1249	1259
1249	1260
1249	1261
1176	1262
1249	1263
1249	1264
1249	1265
1249	1266
1249	1267
1249	1268
1246	937
1248	1269
1248	1270
1248	1271
1248	1272
1248	1273
1248	1274
1248	1275
1248	1276
1248	1277
1246	1278
1246	1279
1245	1272
1246	1280
1246	1281
1246	1282
1246	1283
1246	1284
1246	1285
1246	1286
1246	1287
1245	1288
1245	1289
1245	1290
1245	1291
1245	1292
1245	1293
1245	1294
1243	1221
1245	1295
1245	1296
1243	1213
1244	1247
1245	1297
1244	1298
1244	1299
1244	1300
1244	1301
1239	935
1244	1302
1244	1303
1239	1258
1239	1213
1244	1304
1244	1305
1243	1306
1244	1307
1244	1308
1243	1309
1243	1310
1243	1311
1243	1312
1243	1313
1243	1314
1243	1315
1239	1316
1243	1317
1239	1318
1239	1319
1239	1324
1239	1329
1239	1330
1244	1331
1239	1332
1249	1333
1248	1334
1246	1335
1245	1336
1243	1337
1239	1338
1328	914
1327	907
1326	1339
1326	1340
1326	1341
1326	1342
1326	1343
1326	1344
1327	915
1327	917
1328	1345
1328	1346
1328	1347
1328	1348
1328	1349
1328	1350
1328	1351
1325	1219
1325	1271
1328	1352
1328	1353
1327	1354
1327	1348
1327	1355
1327	1356
1327	1357
1327	1358
1325	1309
1323	1271
1327	1359
1327	1360
1323	4
1326	1361
1326	1362
1326	1363
1326	1364
1325	1365
1326	1366
1325	1367
1325	1368
1325	1369
1325	1370
1325	1371
1325	1372
1323	1373
1323	1368
1323	1374
1325	1375
1323	1376
1323	1377
1321	1298
1321	1300
1323	1378
1323	1379
1323	1380
1321	1209
1321	1227
1322	1381
1322	1382
1322	1383
1322	1384
1323	1385
1322	1386
1325	1306
1322	1387
1322	1388
1321	1389
1321	1390
1321	1184
1321	1391
1322	1392
1321	1404
1321	1405
1398	1347
1398	916
1398	1346
1398	1354
1321	1406
1403	1039
1403	977
1323	1407
1322	1408
1403	961
1327	1409
1326	1410
1403	1024
1403	1037
1403	886
1403	1038
1328	1411
1398	1412
1398	1413
1398	1414
1398	1415
1398	1416
1398	1417
1398	1418
1397	1419
1403	1420
1403	1421
1403	1422
1402	1423
1402	1424
1402	1425
1402	1426
1402	1427
1402	1428
1400	963
1402	1429
1400	961
1402	1430
1400	986
1402	1431
1402	1432
1401	1433
1401	1434
1402	1435
1401	1436
1397	1348
1397	1341
1401	1437
1401	1438
1401	1439
1401	1440
1401	1441
1401	1442
1401	1443
1400	1444
1395	6
1395	4
1395	841
1395	842
1395	843
1395	844
1395	845
1395	846
1395	840
1394	6
1394	4
1394	841
1394	842
1394	843
1394	844
1394	845
1394	846
1394	840
1400	1445
1400	1446
1400	1447
1400	1448
1400	1006
1400	1449
1395	960
1394	960
1400	975
1400	1450
1397	1451
1397	1452
1397	1453
1397	1454
1397	1455
1460	171
1460	999
1460	997
1460	998
1460	1139
1460	1001
1460	1004
1459	6
1459	4
1459	841
1459	842
1459	843
1459	844
1464	1168
1464	1074
1464	1121
1397	1466
1464	1078
1398	1467
1401	1468
1397	1469
1397	1470
1403	1471
1402	1472
1463	1118
1397	1473
1460	1474
1463	1083
1460	1475
1460	1476
1460	1477
1464	1478
1464	1479
1464	1480
1464	1481
1464	1482
1464	1483
1461	1153
1463	1484
1461	1163
1461	1160
1461	1164
1459	845
1459	846
1459	840
1463	1485
1463	1486
1463	1487
1464	1488
1458	1082
1463	1489
1463	1490
1463	1491
1458	1090
1463	1492
1463	1493
1461	1494
1457	1162
1457	998
1457	1114
1457	1231
1461	1495
1461	1496
1461	1497
1461	1498
1461	1499
1458	1500
1458	1501
1458	1502
1458	1503
1460	169
1459	960
1458	1504
1457	1159
1458	1505
1457	1506
1457	1507
1457	1508
1458	1509
1458	1510
1458	1521
1457	1522
1519	1118
1457	1513
1461	1513
1457	1523
1464	1524
1463	1525
1458	1526
1518	1114
1457	1527
1519	1528
1519	1529
1519	1530
1519	1531
1519	1532
1517	1114
1519	1533
1519	1534
1519	1535
1519	1536
1519	1537
1518	1538
1518	1539
1518	1540
1518	1541
1518	1542
1518	1543
1515	1131
1515	950
1518	1544
1518	1545
1515	1130
1515	948
1515	1078
1515	1080
1515	1128
1518	1546
1514	945
1517	1547
1517	1548
1518	1549
1517	1550
1514	1130
1514	5
1514	1078
1517	1538
1514	948
1514	174
1513	1189
1513	1156
1517	1551
1517	1539
1513	1163
1517	1552
1517	1553
1517	1554
1517	1555
1515	1556
1512	1141
1512	1000
1512	1135
1515	1557
1512	1136
1512	996
1512	171
1512	1186
1512	1142
1512	1139
1512	998
1511	1234
1514	1558
1515	1559
1514	1560
1514	1561
1514	1562
1511	1160
1511	1497
1511	1513
1511	1151
1511	1163
1514	1563
1513	1055
1513	1517
1515	174
1514	154
1513	1498
1513	1564
1511	1498
1512	1565
1515	1566
1511	1567
1513	1568
1513	1569
1513	1570
1513	1579
1574	935
1577	940
1577	1335
1577	1287
1577	1278
1511	1582
1581	940
1511	1583
1581	4
1511	1584
1519	1585
1518	1586
1517	1587
1512	976
1581	1374
1581	1306
1581	1309
1581	1208
1581	1311
1581	935
1580	1309
1511	1588
1580	1220
1577	1589
1580	1374
1577	889
1577	1590
1573	1591
1571	1060
1580	4
1576	1592
1577	1246
1581	1593
1576	1220
1576	1385
1577	1242
1581	1249
1576	1374
1581	1243
1576	1309
1576	1209
1576	4
1576	1370
1576	1271
1580	1594
1580	1595
1580	1596
1574	1374
1580	1597
1574	938
1574	940
1574	934
1574	1216
1580	1598
1580	1599
1573	1222
1581	1600
1580	1592
1573	1279
1580	1601
1577	1602
1577	1603
1576	1597
1576	1604
1573	1385
1576	1605
1577	1606
1571	1546
1571	1541
1571	1105
1571	1114
1571	1111
1571	1167
1571	1542
1571	1110
1574	1607
1574	1608
1574	1609
1574	1610
1573	1611
1574	1612
1617	1609
1618	1219
1618	1619
1618	1374
1618	1623
1618	1624
1618	4
1573	1625
1617	4
1573	1626
1573	1627
1571	1628
1617	934
1617	1306
1617	938
1617	1374
1617	1216
1617	1211
1617	940
1573	1629
1573	1630
1573	1631
1573	1632
1616	1246
1616	1275
1616	1591
1618	1633
1618	1634
1616	1635
1571	1636
1618	1637
1617	1638
1618	1639
1618	1640
1618	1641
1617	1646
1651	960
1648	1652
1647	1653
1617	1180
1651	6
1651	4
1651	841
1651	842
1651	843
1651	844
1651	845
1651	846
1616	1657
1616	1658
1616	1659
1616	1660
1616	1661
1654	1653
1654	1662
1654	1663
1654	1664
1654	1665
1654	1666
1654	1667
1654	1668
1654	840
1654	1669
1654	1655
1651	840
1651	1670
1648	1671
1648	1672
1648	1673
1648	1674
1648	1675
1616	1676
1616	1677
1648	1678
1648	1679
1648	1680
1648	1653
1648	1681
1648	1682
1647	1683
1647	1680
1647	1684
1647	1648
1647	1674
1647	1671
1647	1681
1647	1678
1647	1685
1647	1686
1647	1679
1656	1687
1656	1688
1656	1689
1656	1690
1656	1691
1656	1692
1656	1694
1656	1697
1656	1698
1696	584
1696	1707
1704	1708
1696	1709
1696	1710
1705	1711
1703	1712
1696	1713
1696	1714
1696	1715
1702	1716
1696	1717
1696	1718
1695	1719
1695	1720
1706	1721
1706	1722
1706	1723
1706	1724
1706	1725
1706	1726
1706	1727
1706	1728
1705	1729
1706	1730
1705	1731
1705	1732
1705	1733
1705	1734
1705	1735
1705	1736
1705	1737
1705	1738
1705	1739
1704	1740
1704	1741
1704	1742
1704	1743
1704	1744
1704	1745
1704	1746
1704	1747
1704	1748
1704	1749
1703	1750
1704	1751
1703	1752
1703	1753
1703	1754
1703	1755
1703	1756
1703	1757
1703	1758
1703	1759
1703	1760
1706	1761
1702	1762
1702	1763
1702	1764
1702	1765
1702	1766
1702	1767
1702	1768
1702	1769
1702	1770
1702	1771
1701	1772
1701	1773
1702	1774
1701	1775
1701	1776
1701	1777
1701	1778
1701	1779
1701	1780
1701	1781
1701	1782
1699	1783
1699	1784
1699	1785
1699	1786
1699	1787
1699	1788
1695	1789
1695	1790
1695	1791
1695	1792
1699	1793
1699	1804
1695	1805
1695	1806
1695	1807
1695	1808
1696	1809
1695	1810
1701	1811
1699	1812
1798	1813
1798	1814
1798	1815
1798	1816
1798	1817
1798	1818
1798	1819
1803	1820
1803	1821
1803	1822
1803	1823
1803	1824
1803	1825
1803	1826
1803	1827
1803	1828
1803	1829
1802	1830
1803	1831
1802	1832
1802	1833
1802	1834
1802	1835
1802	1836
1802	1837
1802	1838
1802	1839
1801	1840
1802	1841
1801	1842
1801	1843
1801	1844
1801	1845
1801	1846
1801	1847
1801	1848
1801	1849
1801	1850
1800	1851
1800	1852
1800	1853
1800	1854
1800	1855
1799	1785
1800	1856
1800	1857
1800	1858
1800	1859
1800	1860
1800	1861
1799	1862
1799	1863
1799	1864
1797	1733
1799	1865
1799	1866
1799	1867
1799	1868
1799	1869
1799	1870
1798	1871
1798	1872
1798	1873
1797	1874
1797	1875
1797	1876
1797	1877
1797	1878
1797	1879
1797	1880
1797	1881
1797	1882
1796	1883
1796	1884
1795	1733
1796	1885
1796	1886
1796	1887
1796	1888
1796	1889
1796	1890
1796	1891
1796	1892
1796	1893
1795	1894
1795	1895
1795	1896
1795	1897
1795	1898
1795	1899
1795	1900
1794	1901
1794	1902
1794	1903
1794	1904
1795	713
1794	1905
1794	1906
1794	1907
1794	1908
1794	1909
1803	1921
1794	1922
1802	1923
1796	1924
1800	1925
1801	1926
1797	1927
1799	1928
1919	1791
1794	1929
1798	1920
1910	1930
1910	1931
1910	1932
1910	1933
1910	1934
1910	1935
1910	1936
1919	1937
1919	1938
1919	1939
1910	1940
1919	1941
1919	1949
1919	1950
1942	1773
1910	1954
1919	1955
1919	1956
1919	1957
1919	1958
1910	1959
1910	1960
1910	1961
1942	1962
1942	1963
1942	1964
1942	1965
1942	1966
1942	1967
1942	1968
1942	1969
1953	1970
1953	1971
1953	1972
1953	1973
1953	1974
1953	1975
1953	1976
1953	1977
1953	1978
1953	1979
1953	1980
1952	1981
1952	1982
1952	1983
1952	1984
1952	1985
1952	1986
1952	1987
1948	1888
1952	1988
1952	1989
1948	1890
1951	1990
1951	1991
1951	1992
1948	1893
1951	1993
1951	1994
1951	1995
1951	1996
1951	1997
1951	1998
1951	1999
1948	2000
1948	2001
1948	2002
1948	2003
1948	2004
1948	2005
1948	2006
1947	2007
1947	2008
1947	2009
1947	2010
1947	2011
1948	2012
1947	2013
1947	2014
1944	1756
1947	2015
1947	2016
1947	2017
1947	2018
1946	2019
1946	2020
1946	2021
1946	2022
1946	2023
1943	609
1946	2024
1946	2025
1946	2026
1946	2027
1946	2028
1946	2029
1944	2030
1944	2031
1944	2032
1944	2033
1944	2034
1944	2035
1944	2036
1944	2037
1948	1924
1943	2038
1943	2039
1943	498
1943	2040
1943	2041
1942	2042
1942	2043
1943	2044
1943	2045
1943	2046
1943	2058
1943	2059
1953	2060
1952	2061
1943	2062
1951	2063
1947	2064
1944	2065
1942	2066
1946	2067
2050	2068
2050	2069
2050	2070
2050	1695
2050	2071
2050	2072
2050	2073
2050	2074
2049	2075
2050	2076
2049	2077
2049	2078
2049	2079
2050	2080
2050	2081
2049	2082
2050	1720
2049	2083
2049	2084
2048	2085
2048	2086
2048	2087
2048	2088
2049	2089
2048	2093
2048	2094
2048	2103
2048	2104
2049	2105
2048	2106
2048	2107
2048	2108
2048	2109
2102	2110
2102	2111
2102	2112
2102	2113
2102	2114
2102	2115
2102	2116
2102	2117
2102	2118
2101	2119
2102	2120
2101	2121
2101	2122
2101	2123
2101	2124
2101	2125
2101	2126
2101	2127
2101	2128
2101	2115
2101	2129
2100	2130
2100	2131
2099	2110
2100	2132
2100	2133
2100	2134
2100	2135
2100	2136
2098	2115
2100	2137
2099	2138
2100	2139
2099	2140
2099	2141
2099	2142
2099	2143
2099	2144
2099	2145
2099	2146
2099	2147
2098	2148
2098	2149
2098	2150
2098	2151
2098	2152
2098	2153
2098	2154
2098	2155
2098	2156
2097	2157
2097	2158
2097	2162
2097	2163
2097	2164
2097	2165
2099	2166
2161	2116
2097	2167
2102	2168
2101	2169
2097	2170
2161	2118
2098	2171
2161	1714
2161	1707
2100	2172
2099	2173
2160	2118
1693	2174
1693	2175
2160	2112
1693	2176
1693	2177
1693	2178
2161	2179
2161	2180
2097	2181
2161	2182
2161	2183
2161	2184
2161	2185
2161	2186
2160	2187
2159	2115
2160	2188
2160	2189
2160	2190
2160	2191
2160	2192
2160	2193
2160	2194
2159	2191
2159	2195
2159	2196
2159	2187
2159	2197
2159	2193
2159	2207
2159	2208
2159	2209
2159	2210
1693	2211
1693	2212
1693	2213
2161	2214
2160	2215
2159	2216
2199	2217
1693	2218
2199	2219
2199	2220
2199	2221
2199	2222
2199	2223
2206	2224
2206	2225
2206	2226
2206	2227
2206	2228
2206	2229
2206	2230
2206	2231
2206	2232
2205	2233
2205	2234
2205	2235
2205	2236
2206	2237
2205	2238
2205	2239
2205	2240
2204	2241
2204	2242
2204	760
2204	2243
2204	2244
2204	2245
2204	2246
2204	2247
2204	2248
2204	2249
2204	2250
2203	2251
2203	2252
2203	2253
2203	2254
2203	2255
2203	2256
2203	2257
2203	2258
2203	2259
2203	2260
2203	2261
2202	2262
2202	2263
2202	2264
2202	2265
2202	2266
2202	2267
2202	2268
2202	2269
2202	2270
2202	2271
2201	2272
2201	2273
2201	2274
2201	2275
2201	2276
2201	2277
2201	2278
2198	6
2198	4
2198	841
2198	842
2198	843
2198	844
2198	845
2198	846
2201	2279
2200	685
2200	2280
2200	2281
2200	2282
2200	2283
2200	2284
2201	2285
2198	840
2199	2286
2200	2287
2200	2288
2200	2289
2199	2290
2199	2291
2200	2301
2201	2302
2200	2303
2204	2304
2202	2305
2199	2306
2205	2307
2203	2308
2206	2309
2299	2310
2299	2311
2299	2312
2299	2313
2299	2314
2299	2315
2299	421
2297	857
2299	2316
2300	2317
2300	2318
2299	2319
2300	2320
2300	2321
2300	2322
2300	2323
2300	2324
2300	2325
2300	2326
2300	2327
2297	2328
2297	2329
2300	2330
2297	2331
2299	2332
2297	2333
2297	2334
2297	2335
2295	6
2295	4
2295	841
2295	842
2295	843
2295	844
2295	845
2295	846
2295	840
2297	2336
2297	2337
2297	2338
2297	2339
2296	2340
2296	2341
2296	2342
2296	2343
2296	2344
2296	2345
2296	2346
2296	2347
2296	2348
2296	2349
2296	2350
2295	960
2292	2351
2292	2352
2292	2353
2292	2354
2292	2355
2292	2356
2292	2357
2292	2364
2292	2367
2292	2368
2292	2369
2300	2370
2299	2371
2297	2372
2296	2373
2361	2374
2292	2375
2361	2376
2361	2377
2361	2378
2361	2363
2361	2379
2361	2380
2366	2381
2366	2382
2366	2383
2366	2384
2366	2385
2366	2386
2361	2387
2366	2388
2366	2389
2365	2390
2365	2391
2366	2392
2365	2393
2365	2394
2365	2395
2365	2396
2365	2397
2365	2398
2365	2399
2363	2400
2363	2401
2363	2402
2363	2403
2363	2404
2363	2405
2363	2406
2363	2407
2363	2408
2363	2409
2362	2410
2365	2411
2362	2412
2362	2413
2362	2414
2362	2415
2362	2416
2359	734
2362	2417
2362	2418
2361	2419
2361	2420
2360	2421
2360	2422
2360	2423
2360	2424
2360	2425
2360	2426
2360	2427
2358	1720
2359	2428
2359	2429
2360	2430
2359	2431
2359	2432
2359	2433
2359	2434
2359	2435
2359	2436
2359	2437
2358	2438
2358	2439
2358	2440
2358	2441
2358	2442
2358	2443
2358	2444
2358	2445
2366	2447
2358	2448
2365	2459
2363	2460
2361	2461
2362	2462
2360	2463
2359	2464
2358	2465
1693	2466
2446	2467
2449	2468
2449	2469
2449	2470
2449	2471
2458	2472
2458	2473
2458	2474
2458	2475
2458	2476
2458	2477
2359	2478
2458	2479
2458	2480
2458	2481
2457	2482
2458	2483
2458	2484
2457	2485
2457	2486
2457	2487
2457	2488
2457	2489
2457	2490
2457	2491
2457	2492
2456	2493
2456	2494
2456	2495
2456	2496
2456	2497
2456	2498
2456	2499
2456	2500
2456	2501
2456	2502
2455	2503
2455	2504
2455	2505
2455	2506
2455	2507
2455	2508
2455	2509
2455	2510
2455	2511
2453	2512
2453	2513
2453	2514
2453	2515
2453	2516
2453	2517
2453	2518
2453	2519
2452	2520
2452	2521
2453	2522
2452	2523
2452	2524
2452	2525
2452	2526
2453	2527
2452	2528
2452	2529
2452	2530
2452	2531
2452	2532
2449	2533
2449	2534
2449	2535
2449	2536
2449	2537
2449	2538
2449	2539
2457	2540
2446	2541
2446	2542
2446	2543
2446	2544
2446	2545
2446	2557
2446	2558
2446	2559
2555	1061
2446	2560
2446	2561
2456	2562
2455	2563
2551	2346
2551	2350
2446	2564
2453	2565
2555	2566
2555	2567
2555	2568
2452	2569
2555	2570
2555	2571
2550	6
2550	4
2550	841
2550	842
2550	843
2550	844
2550	845
2550	846
2550	840
2555	2572
2555	2573
2555	2574
2555	2575
2551	2576
2551	2577
2551	2578
2551	2579
2549	587
2551	2580
2551	2581
2547	6
2547	4
2547	841
2547	842
2547	843
2547	844
2547	845
2547	846
2547	840
2551	2582
2549	2583
2551	2584
2549	2585
2555	2586
2551	2587
2546	2177
2549	2588
2549	2589
2549	2590
2549	2591
2549	2592
2549	2593
2549	2594
2551	2342
